IDENTIFIER,CONCEPT_CODE,DEFINITION,PARENT_IDENTIFIER,VALUE,PUBLIC_ID,SORTORDER
getNextPvId(),3/1/8310,,null,8503/0 Intraductal papilloma,Clinical_Diagnosis_PID,0
getNextPvId(),8310/0,,null,8503/2 Noninfiltrating intraductal papillary adenocarcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9242,,null,8503/3 Intraductal papillary adenocarcinoma with invasion,Clinical_Diagnosis_PID,0
getNextPvId(),1/1/9538,,null,8504/2 Noninfiltrating intracystic carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8964,,null,"8504/3 Intracystic carcinoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9044,,null,8507/2 Intraductal micropapillary carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8005/0,,null,8508/3 Cystic hypersecretory carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8124,,null,"8510/3 Medullary carcinoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8319,,null,8512/3 Medullary carcinoma with lymphoid stroma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8180,,null,8513/3 Atypical medullary carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8045,,null,"8514/3 Duct carcinoma, desmoplastic type",Clinical_Diagnosis_PID,0
getNextPvId(),2/1/8501,,null,8520/2 Lobular carcinoma in situ,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8501,,null,"8520/3 Lobular carcinoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8244,,null,8521/3 Infiltrating ductular carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9596,,null,8522/2 Intraductal carcinoma and lobular carcinoma in situ,Clinical_Diagnosis_PID,0
getNextPvId(),1/1/9350,,null,8522/3 Infiltrating duct and lobular carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8201,,null,"8523/2 Infiltrating duct mixed with other types of carcinoma, in situ",Clinical_Diagnosis_PID,0
getNextPvId(),2/1/8201,,null,8523/3 Infiltrating duct mixed with other types of carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9709,,null,8524/3 Infiltrating lobular mixed with other types of carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8440,,null,8525/3 Polymorphous low grade adenocarcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8316,,null,8530/3 Inflammatory carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8508,,null,"8540/3 Paget disease, mammary",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9243,,null,8541/3 Paget disease & infililtrating duct carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9372,,null,"8542/3 Paget disease, extramammary",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8858,,null,8543/3 Paget disease and intraductal ca.,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8832,,null,8550/3 Acinar cell carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),9084/0,,null,8551/3 Acinar cell cystadenocarcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),1/1/9412,,null,8560/3 Adenosquamous carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9471,,null,8561/0 Adenolymphoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8745,,null,"8561/3 Warthin tumour, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8806,,null,8562/3 Epithelial-myoepithelial carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8728/0,,null,8570/3 Adenocarcinoma with squamous metaplasia,Clinical_Diagnosis_PID,0
getNextPvId(),2/1/8230,,null,8571/3 Adenocarcinoma with cartilaginous and osseous metaplasia,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8514,,null,8572/3 Adenocarcinoma with spindle cell mataplasia,Clinical_Diagnosis_PID,0
getNextPvId(),9413/0,,null,8573/3 Adenocarcinoma with apocrine metaplasia,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9060,,null,8574/3 Adenocarcinoma with neuroendocrine differentiation,Clinical_Diagnosis_PID,0
getNextPvId(),9493/0,,null,"8575/3 Metaplastic carcinoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8413,,null,8576/3 Hepatoid adenocarcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8408,,null,"8580/0 Thymoma, benign",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8409,,null,"8580/3 Thymoma, malignant, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9070,,null,"8581/3 Thymoma, type A, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8910,,null,"8582/3 Thymoma, type AB, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8991,,null,"8583/3 Thymoma, type B1, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8930,,null,"8584/3 Thymoma, type B2, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8931,,null,"8585/3 Thymoma, type B3, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8383,,null,"8586/3 Thymic carcinoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8382,,null,8588/3 Spindle epithelial tumour with thymus-like element,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8381,,null,8589/3 Carcinoma showing thymus-like element,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8380,,null,"8590/3 Ovarian stromal tumour, mal.",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8241,,null,"8600/0 Thecoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8242,,null,"8600/3 Thecoma, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8157,,null,"8601/0 Thecoma, luteinized",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9392,,null,"8620/1 Granulosa cell tumour, adult type",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9391,,null,"8620/3 Granulosa cell tumour, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9052,,null,"8621/3 Granulosa cell-theca cell tumour, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),8010/0,,null,"8630/3 Androblastoma, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8562,,null,"8631/3 Sertoli-Leydig cell tumour, poorly differentiated",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8771,,null,"8632/3 Gynandroblastoma, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9133,,null,"8634/3 Sertoli-Leydig cell tumour, poorly differentiated, with heterologous elements",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8891,,null,8640/3 Sertoli cell carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8804,,null,"8650/3 Leydig cell tumour, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8011,,null,8670/0 Lipid cell tumour of ovary,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9962,,null,"8670/3 Steroid cell tumour, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9260,,null,"8680/0 Paraganglioma, benign",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8693,,null,"8680/1 Paraganglioma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8813,,null,"8680/3 Paraganglioma, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8333,,null,"8691/3 Aortic body tumour, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9420,,null,"8692/3 Carotid body tumour, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8857,,null,"8693/3 Extra-adrenal paraganglioma, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9182,,null,"8700/0 Pheochromocytoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9759,,null,8700/3 Pheochromocytoma,Clinical_Diagnosis_PID,0
getNextPvId(),8851/0,,null,8710/3 Glomangiosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),8810/0,,null,8712/0 Glomangioma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8811,,null,8720/2 Melanoma in situ,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8810,,null,"8720/3 Malignant melanoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8830,,null,8721/3 Nodular melanoma,Clinical_Diagnosis_PID,0
getNextPvId(),9532/0,,null,8722/3 Balloon cell melanoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9051,,null,"8723/3 Malignant melanoma, regressing",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8332,,null,8728/0 Diffuse melanocytosis,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8331,,null,8728/1 Meningeal melanocytoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8330,,null,8728/3 Meningeal melanomatosis,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8335,,null,8730/3 Amelanotic melanoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9758,,null,8740/3 Malignant  melanoma in junctional nevus,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9695,,null,"8741/2 Precancerous melanosis, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9691,,null,8741/3 Malignant  melanoma in precancerous melanosis,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9698,,null,8742/2 Lentigo maligna,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9690,,null,8742/3 Lentigo maligna melanoma,Clinical_Diagnosis_PID,0
getNextPvId(),9492/0,,null,"8743/2 Superficial spreading melanoma, in situ",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9505,,null,8743/3 Superficial spreading melanoma,Clinical_Diagnosis_PID,0
getNextPvId(),1/1/9505,,null,"8744/3 Acral lentiginous melanoma, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9490,,null,"8745/3 Desmoplastic melanoma, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),9490/0,,null,8746/3 Mucosal lentiginous melanoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8153,,null,8761/3 Malignant melanoma in giant pigmented nevus,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8936,,null,8770/3 Mixed epithelium & spindle cell melanoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9411,,null,8771/3 Epithelioid cell melanoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9065,,null,"8772/3 Spindle cell melanoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9064,,null,"8773/3 Spindle cell melanoma, type A",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8030,,null,"8774/3 Spindle cell melanoma, type B",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8031,,null,"8780/3 Blue nevus, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9441,,null,"8800/0 Soft tissue tumour, benign",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8802,,null,"8800/3 Sarcoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9250,,null,8801/3 Spindle cell sarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),2/1/8148,,null,8802/3 Giant cell sarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8015,,null,8803/3 Small cell sarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9440,,null,8804/3 Epithelioid sarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),1/1/9442,,null,8805/3 Undifferentiated sarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9380,,null,8806/3 Desmoplastic small round cell tumour,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9381,,null,"8810/0 Fibroma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9442,,null,"8810/3 Fibrosarcoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8710,,null,8811/3 Fibromyxosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8152,,null,8812/3 Periosteal fibrosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8315,,null,8813/3 Fascial fibrosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8243,,null,8814/3 Infantile fibrosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8320,,null,8815/0 Solitary fibrous tumour,Clinical_Diagnosis_PID,0
getNextPvId(),9582/0,,null,"8815/3 Solitary fibrous tumour, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9580,,null,8821/1 Aggressive fibromatosis,Clinical_Diagnosis_PID,0
getNextPvId(),9580/0,,null,8822/1 Abdominal fibromatosis,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8620,,null,"8825/1 Myofibroblastic tumour, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8621,,null,"8830/3 Fibrous histiocytoma, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8632,,null,"8832/3 Dermatofibrosarcoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9940,,null,8833/3 Pigmented dermatofibrosarcoma protuberans,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9762,,null,8840/3 Myxosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),1/1/9161,,null,"8850/0 Lipoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9130/0,,null,8850/1 Atypical lipoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9130,,null,"8850/3 Liposarcoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),1/1/9130,,null,8851/0 Fibrolipoma,Clinical_Diagnosis_PID,0
getNextPvId(),9120/0,,null,"8851/3 Liposarcoma, well differentiated",Clinical_Diagnosis_PID,0
getNextPvId(),9150/0,,null,8852/3 Myxoid liposarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9150,,null,8853/3 Round cell liposarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),1/1/9150,,null,8854/3 Pleomorphic liposarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9120,,null,8855/3 Mixed type liposarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8970,,null,8857/3 Fibroblastic liposarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8174,,null,8858/3 Dedifferentiated liposarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8171,,null,8860/0 Angiomyolipoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8170,,null,"8861/0 Angiolipoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8175,,null,8870/0 Myelolipoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8172,,null,"8890/0 Leiomyoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8173,,null,"8890/1 Leiomyomatosis, nOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8576,,null,"8890/3 Leiomyosarcoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9716,,null,8891/3 Epithelioid leiomyosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9194,,null,8894/3 Angiomyosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9755,,null,8895/3 Myosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9661,,null,8896/3 Myxoid leiomyosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9654,,null,"8897/1 Smooth muscle tumour, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9659,,null,"8900/0 Rhabdomyoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9655,,null,"8900/3 Rhabdomyosarcoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9651,,null,"8901/3 Pleomorphic rhabdomyosarcoma, adult type",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9653,,null,8902/3 Mixed type rhabdomyosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9652,,null,8910/3 Embryonal rhabdomyosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9664,,null,8912/3 Spindle cell rhabdomyosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9665,,null,8920/3 Alveolar rhabdomyosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9667,,null,8921/3 Rhabdomyosarcoma with ganglionic differentiation,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9663,,null,8930/3 Endometrial stromal sarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9650,,null,"8931/3 Endometrial stromal sarcoma, low grade",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9662,,null,8932/0 Adenomyoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9725,,null,8933/3 Adenosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9964,,null,8934/3 Carcinofibroma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9760,,null,"8935/0 Stromal tumour, benign",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9764,,null,"8935/3 Stromal sarcoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8814,,null,"8936/0 Gastrointestinal stromal tumour, benign",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8523,,null,"8936/1 Gastrointestinal stromal tumour, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),2/1/8523,,null,8936/3 Gastrointestinal stromal sarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8092,,null,8940/0 Pleomorphic adenoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8522,,null,"8940/3 Mixed tumour, malignant, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8500,,null,8941/3 Carcinoma in pleomorphic adenoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8521,,null,8950/3 Mullerian mixed tumour,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8524,,null,8951/3 Mesodermal mixed tumour,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8530,,null,8959/3 Malignant cystic nephroma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9187,,null,8960/1 Mesoblastic nephroma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8337,,null,"8960/3 Nephroblastoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8151,,null,8963/3 Malignant rhabdoid tumour,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9757,,null,8964/3 Clear cell sarcoma of kidney,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9717,,null,8970/3 Hepatoblastoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9195,,null,8971/3 Pancreatoblastoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8504,,null,8972/3 Pulmonary blastoma,Clinical_Diagnosis_PID,0
getNextPvId(),2/1/8522,,null,8973/3 Pleuropulmonary blastoma,Clinical_Diagnosis_PID,0
getNextPvId(),2/1/8500,,null,"8980/3 Carcinosarcoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),2/1/8507,,null,"8981/3 Carcinosarcoma, embryonal type",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8503,,null,8982/3 Malignant myoepithelioma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8453,,null,"8990/3 Mesenchymoma, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),2/1/8453,,null,8991/3 Embryonal sarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),2/1/9064,,null,"9000/3 Brenner tumour, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9712,,null,"9010/0 Fibroadenoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8150,,null,"9013/0 Adenofibroma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9946,,null,"9014/0 Serous adenofibroma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9221,,null,9014/3 Serous adenocarcinofibroma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9140,,null,9015/3 Mucinous adenocarcinofibroma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8162,,null,"9020/0 Phyllodes tumour, benign",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9124,,null,"9020/1 Phyllodes tumour, borderline",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9754,,null,"9020/3 Phyllodes tumour, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9751,,null,"9040/3 Synovial sarcoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9756,,null,"9041/3 Synovial sarcoma, spindle cell",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8014,,null,"9042/3 Synovial sarcoma, epithelioid cell",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8012,,null,"9043/3 Synovial sarcoma, biphasic",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9474,,null,"9044/3 Clear cell sarcoma,NOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8013,,null,"9050/3 Mesothelioma, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),8890/0,,null,"9051/3 Fibrous mesothelioma, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),1/1/8890,,null,"9052/3 Epithelial mesothelioma, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8890,,null,"9053/3 Mesothelioma, biphasic, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),2/1/8742,,null,9060/3 Dysgerminoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8742,,null,"9061/3 Seminoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9800,,null,"9062/3 Seminoma, anaplastic",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9816,,null,9063/3 Spermatocytic seminoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9818,,null,9064/2 Intratubular malignant germ cells,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9814,,null,9064/3 Germinoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9812,,null,"9065/3 Germ cell tumour, nonseminomatous",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9813,,null,"9070/3 Embryonal carcinoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8650,,null,9071/3 Yolk sac tumour,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8142,,null,9072/3 Polyembryoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8314,,null,"9080/0 Teratoma, benign",Clinical_Diagnosis_PID,0
getNextPvId(),8850/0,,null,"9080/1 Teratoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8850,,null,"9080/3 Teratoma, malignant, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8851,,null,9081/3 Teratocarcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),2/1/8520,,null,"9082/3 Malignant teratoma, undifferentiated",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8520,,null,"9083/3 Malignant teratoma, intermediate",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9738,,null,"9084/0 Dermoid cyst, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9170,,null,9084/3 Teratoma with malig. transformation,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8082,,null,9085/3 Mixed germ cell tumour,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9820,,null,"9090/0 Struma ovarii, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8761,,null,"9090/3 Struma ovarii, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8740,,null,9100/3 Choriocarcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8741,,null,9101/3 Choriocarcinoma combined w/ other germ cell elements,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8959,,null,"9102/3 Malignant teratoma, trophoblastic",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8403,,null,9104/3 Malignant placental site trophoblastic tumour,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9251,,null,"9105/3 Trophoblastic tumour, epithelioid",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9750,,null,"9110/3 Mesonephroma, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9591,,null,"9120/0 Hemangioma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9590,,null,9120/3 Hemangiosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9741,,null,9121/0 Cavernous hemangioma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8720,,null,9122/0 Venous hemangioma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8723,,null,9124/3 Kupffer cell sarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8982,,null,"9130/0 Hemangioendothelioma, benign",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9540,,null,"9130/1 Hemangioendothelioma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9104,,null,"9130/3 Hemangioendothelioma, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8963,,null,9131/0 Capillary hemangioma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9252,,null,"9133/3 Epithelioid hemangioendothelioma, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9083,,null,9140/3 Kaposi sarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9102,,null,"9150/0 Hemangiopericytoma, benign",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9082,,null,"9150/1 Hemangiopericytoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8005,,null,"9150/3 Hemangiopericytoma, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8003,,null,9161/1 Hemangioblastoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8002,,null,9170/3 Lymphangiosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8004,,null,"9180/0 Osteoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9673,,null,"9180/3 Osteosarcoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9699,,null,9181/3 Chondroblastic osteosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9742,,null,9182/3 Fibroblastic osteosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9740,,null,9183/3 Telangiectatic osteosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9702,,null,9184/3 Osteosarcoma in Paget disease,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9679,,null,9185/3 Small cell osteosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8345,,null,9186/3 Central osteosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8512,,null,9187/3 Instrosseous well differentiated osteosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/8510,,null,9192/3 Parosteal osteosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9470,,null,9193/3 Periosteal osteosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9501,,null,9194/3 High grade surface osteosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),3/1/9472,,null,9195/3 Intracortical osteosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),2/1/8720,,null,9210/0 Osteochondroma,Clinical_Diagnosis_PID,0
