IDENTIFIER,CONCEPT_CODE,DEFINITION,PARENT_IDENTIFIER,VALUE,PUBLIC_ID,SORTORDER
getNextPvId(),8910/3,,null,8910/3 Embryonal rhabdomyosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),8991/3,,null,8991/3 Embryonal sarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),8930/3,,null,8930/3 Endometrial stromal sarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),8931/3,,null,"8931/3 Endometrial stromal sarcoma, low grade",Clinical_Diagnosis_PID,0
getNextPvId(),8383/3,,null,"8383/3 Endometrioid adenocarcinoma, ciliated cell variant",Clinical_Diagnosis_PID,0
getNextPvId(),8382/3,,null,"8382/3 Endometrioid adenocarcinoma, secretory variant",Clinical_Diagnosis_PID,0
getNextPvId(),8381/3,,null,"8381/3 Endometrioid adenofibroma, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),8380/3,,null,8380/3 Endometrioid carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8241/3,,null,8241/3 Enterochromaffin cell carcinoid,Clinical_Diagnosis_PID,0
getNextPvId(),8242/3,,null,"8242/3 Enterochromaffin-like cell tumor, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),8157/3,,null,"8157/3 Enteroglucagonoma, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),9392/3,,null,"9392/3 Ependymoma, anaplastic",Clinical_Diagnosis_PID,0
getNextPvId(),9391/3,,null,"9391/3 Ependymoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9052/3,,null,"9052/3 Epithelial mesothelioma, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),8010/0,,null,"8010/0 Epithelial tumor, benign",Clinical_Diagnosis_PID,0
getNextPvId(),8562/3,,null,8562/3 Epithelial-myoepithelial carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8771/3,,null,8771/3 Epithelioid cell melanoma,Clinical_Diagnosis_PID,0
getNextPvId(),9133/3,,null,"9133/3 Epithelioid hemangioendothelioma, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),8891/3,,null,8891/3 Epithelioid leiomyosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),8804/3,,null,8804/3 Epithelioid sarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),8011/3,,null,"8011/3 Epithelioma, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),9962/3,,null,9962/3 Essential thrombocythemia,Clinical_Diagnosis_PID,0
getNextPvId(),9260/3,,null,9260/3 Ewing sarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),8693/3,,null,"8693/3 Extra-adrenal paraganglioma, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),8813/3,,null,8813/3 Fascial fibrosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),8333/3,,null,8333/3 Fetal adenocarcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),9420/3,,null,9420/3 Fibrillary astrocytoma,Clinical_Diagnosis_PID,0
getNextPvId(),8857/3,,null,8857/3 Fibroblastic liposarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),9182/3,,null,9182/3 Fibroblastic osteosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),9759/3,,null,9759/3 Fibroblastic reticular cell tumor,Clinical_Diagnosis_PID,0
getNextPvId(),8851/0,,null,8851/0 Fibrolipoma,Clinical_Diagnosis_PID,0
getNextPvId(),8810/0,,null,"8810/0 Fibroma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8811/3,,null,8811/3 Fibromyxosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),8810/3,,null,"8810/3 Fibrosarcoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8830/3,,null,"8830/3 Fibrous histiocytoma, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),9532/0,,null,9532/0 Fibrous meningioma,Clinical_Diagnosis_PID,0
getNextPvId(),9051/3,,null,"9051/3 Fibrous mesothelioma, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),8332/3,,null,8332/3 Follicular adenocarcinoma trabecular,Clinical_Diagnosis_PID,0
getNextPvId(),8331/3,,null,8331/3 Follicular adenocarcinoma well differentiated,Clinical_Diagnosis_PID,0
getNextPvId(),8330/3,,null,"8330/3 Follicular adenocarcinoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8335/3,,null,"8335/3 Follicular carcinoma, minimally invasive",Clinical_Diagnosis_PID,0
getNextPvId(),9758/3,,null,9758/3 Follicular dendritic cell sarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),9695/3,,null,"9695/3 Follicular lymphoma, grade 1",Clinical_Diagnosis_PID,0
getNextPvId(),9691/3,,null,"9691/3 Follicular lymphoma, grade 2",Clinical_Diagnosis_PID,0
getNextPvId(),9698/3,,null,"9698/3 Follicular lymphoma, grade 3",Clinical_Diagnosis_PID,0
getNextPvId(),9690/3,,null,"9690/3 Follicular lymphoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9492/0,,null,9492/0 Gangliocytoma,Clinical_Diagnosis_PID,0
getNextPvId(),9505/3,,null,"9505/3 Ganglioglioma, anaplastic",Clinical_Diagnosis_PID,0
getNextPvId(),9505/1,,null,"9505/1 Ganglioglioma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9490/3,,null,9490/3 Ganglioneuroblastoma,Clinical_Diagnosis_PID,0
getNextPvId(),9490/0,,null,9490/0 Ganglioneuroma,Clinical_Diagnosis_PID,0
getNextPvId(),8153/3,,null,"8153/3 Gastrinoma, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),8936/3,,null,8936/3 Gastrointestinal stromal sarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),9411/3,,null,9411/3 Gemistocytic astrocytoma,Clinical_Diagnosis_PID,0
getNextPvId(),9065/3,,null,"9065/3 Germ cell tumor, nonseminomatous",Clinical_Diagnosis_PID,0
getNextPvId(),9064/3,,null,9064/3 Germinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8030/3,,null,8030/3 Giant cell and spindle cell carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8031/3,,null,8031/3 Giant cell carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),9441/3,,null,9441/3 Giant cell glioblastoma,Clinical_Diagnosis_PID,0
getNextPvId(),8802/3,,null,8802/3 Giant cell sarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),9250/3,,null,"9250/3 Giant cell tumor of bone, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),8148/2,,null,"8148/2 Glandular intraepithelial neoplasia, grade III",Clinical_Diagnosis_PID,0
getNextPvId(),8015/3,,null,8015/3 Glassy cell carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),9440/3,,null,"9440/3 Glioblastoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9442/1,,null,9442/1 Gliofibroma,Clinical_Diagnosis_PID,0
getNextPvId(),9380/3,,null,"9380/3 Glioma, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),9381/3,,null,9381/3 Gliomatosis cerebri,Clinical_Diagnosis_PID,0
getNextPvId(),9442/3,,null,9442/3 Gliosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),8710/3,,null,8710/3 Glomangiosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),8152/3,,null,"8152/3 Glucagonoma, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),8315/3,,null,8315/3 Glycogen-rich carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8243/3,,null,8243/3 Goblet cell carcinoid,Clinical_Diagnosis_PID,0
getNextPvId(),8320/3,,null,8320/3 Granular cell carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),9582/0,,null,9582/0 Granular cell tumor of the sellar region,Clinical_Diagnosis_PID,0
getNextPvId(),9580/3,,null,"9580/3 Granular cell tumor, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),9580/0,,null,"9580/0 Granular cell tumor, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8620/3,,null,"8620/3 Granulosa cell tumor, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),8621/3,,null,"8621/3 Granulosa cell-theca cell tumor, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),8632/3,,null,"8632/3 Gynandroblastoma, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),9940/3,,null,9940/3 Hairy cell leukemia,Clinical_Diagnosis_PID,0
getNextPvId(),9762/3,,null,"9762/3 Heavy chain disease, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9161/1,,null,9161/1 Hemangioblastoma,Clinical_Diagnosis_PID,0
getNextPvId(),9130/0,,null,"9130/0 Hemangioendothelioma, benign",Clinical_Diagnosis_PID,0
getNextPvId(),9130/3,,null,"9130/3 Hemangioendothelioma, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),9130/1,,null,"9130/1 Hemangioendothelioma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9120/0,,null,"9120/0 Hemangioma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9150/0,,null,"9150/0 Hemangiopericytoma, benign",Clinical_Diagnosis_PID,0
getNextPvId(),9150/3,,null,"9150/3 Hemangiopericytoma, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),9150/1,,null,"9150/1 Hemangiopericytoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9120/3,,null,9120/3 Hemangiosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),8970/3,,null,8970/3 Hepatoblastoma,Clinical_Diagnosis_PID,0
getNextPvId(),8174/3,,null,"8174/3 Hepatocellular carcinoma, clear cell type",Clinical_Diagnosis_PID,0
getNextPvId(),8171/3,,null,"8171/3 Hepatocellular carcinoma, fibrolamellar",Clinical_Diagnosis_PID,0
getNextPvId(),8170/3,,null,"8170/3 Hepatocellular carcinoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8175/3,,null,"8175/3 Hepatocellular carcinoma, pleomorphic type",Clinical_Diagnosis_PID,0
getNextPvId(),8172/3,,null,"8172/3 Hepatocellular carcinoma, scirrhous",Clinical_Diagnosis_PID,0
getNextPvId(),8173/3,,null,"8173/3 Hepatocellular carcinoma, spindle cell variant",Clinical_Diagnosis_PID,0
getNextPvId(),8576/3,,null,8576/3 Hepatoid adenocarcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),9716/3,,null,9716/3 Hepatosplenic gamma-delta cell lymphoma,Clinical_Diagnosis_PID,0
getNextPvId(),9194/3,,null,9194/3 High grade surface osteosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),9755/3,,null,9755/3 Histiocytic sarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),9661/3,,null,9661/3 Hodgkin granuloma [obs],Clinical_Diagnosis_PID,0
getNextPvId(),9654/3,,null,"9654/3 Hodgkin lymphoma, lymphocyte depletion, diffuse fibrosis",Clinical_Diagnosis_PID,0
getNextPvId(),9659/3,,null,"9659/3 Hodgkin lymphoma, nodular lymphocyte predominant",Clinical_Diagnosis_PID,0
getNextPvId(),9655/3,,null,"9655/3 Hodgkin lymphoma, lymphocyte depletion, reticular",Clinical_Diagnosis_PID,0
getNextPvId(),9651/3,,null,"9651/3 Hodgkin lymphoma, lymphocyte-rich",Clinical_Diagnosis_PID,0
getNextPvId(),9653/3,,null,"9653/3 Hodgkin lymphoma, lymphocytic depletion, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9652/3,,null,"9652/3 Hodgkin lymphoma, mixed cellularity, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9664/3,,null,"9664/3 Hodgkin lymphoma, nodular sclerosis, cellular phase",Clinical_Diagnosis_PID,0
getNextPvId(),9665/3,,null,"9665/3 Hodgkin lymphoma, nodular sclerosis, grade 1",Clinical_Diagnosis_PID,0
getNextPvId(),9667/3,,null,"9667/3 Hodgkin lymphoma, nodular sclerosis, grade 2",Clinical_Diagnosis_PID,0
getNextPvId(),9663/3,,null,"9663/3 Hodgkin lymphoma, nodular sclerosis, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9650/3,,null,"9650/3 Hodgkin lymphoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9662/3,,null,9662/3 Hodgkin sarcoma [obs],Clinical_Diagnosis_PID,0
getNextPvId(),9725/3,,null,9725/3 Hydroa vacciniforme-like lymphoma,Clinical_Diagnosis_PID,0
getNextPvId(),9964/3,,null,9964/3 Hypereosinophilic syndrome,Clinical_Diagnosis_PID,0
getNextPvId(),9760/3,,null,"9760/3 Immunoproliferative disease, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9764/3,,null,9764/3 Immunoproliferative small intestinal disease,Clinical_Diagnosis_PID,0
getNextPvId(),8814/3,,null,8814/3 Infantile fibrosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),8523/3,,null,8523/3 Infiltrating duct mixed with other types of carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8523/2,,null,"8523/2 Infiltrating duct mixed with other types of carcinoma, in situ",Clinical_Diagnosis_PID,0
getNextPvId(),8092/3,,null,"8092/3 Infiltrating basal cell carcinoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8522/3,,null,8522/3 Infiltrating duct and lobular carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8500/3,,null,"8500/3 Infiltrating duct carcinoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8521/3,,null,8521/3 Infiltrating ductular carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8524/3,,null,8524/3 Infiltrating lobular mixed with other types of carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8530/3,,null,8530/3 Inflammatory carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),9187/3,,null,9187/3 Instrosseous well differentiated osteosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),8337/3,,null,8337/3 Insular carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8151/3,,null,"8151/3 Insulinoma, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),9757/3,,null,9757/3 Interdigitating dendritic cell sarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),9717/3,,null,9717/3 Intestinal T-cell lymphoma,Clinical_Diagnosis_PID,0
getNextPvId(),9195/3,,null,9195/3 Intracortical osteosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),8504/3,,null,"8504/3 Intracystic carcinoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8522/2,,null,8522/2 Intraductal and lobular in situ carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8500/2,,null,"8500/2 Intraductal carcinoma, noninfiltrating, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8507/2,,null,8507/2 Intraductal micropapillary carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8503/3,,null,8503/3 Intraductal papillary adenocarcinoma with invasion,Clinical_Diagnosis_PID,0
getNextPvId(),8453/3,,null,"8453/3 Intraductal papillary-mucinous carcinoma, invasive",Clinical_Diagnosis_PID,0
getNextPvId(),8453/2,,null,"8453/2 Intraductal papillary-mucinous carcinoma, non-invasive",Clinical_Diagnosis_PID,0
getNextPvId(),9064/2,,null,9064/2 Intratubular malignant germ cells,Clinical_Diagnosis_PID,0
getNextPvId(),9712/3,,null,9712/3 Intravascular large B-cell lymphoma,Clinical_Diagnosis_PID,0
getNextPvId(),8150/3,,null,8150/3 Islet cell carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),9946/3,,null,9946/3 Juvenile myelomonocytic leukemia,Clinical_Diagnosis_PID,0
getNextPvId(),9221/3,,null,9221/3 Juxtacortical chondrosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),9140/3,,null,9140/3 Kaposi sarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),8162/3,,null,8162/3 Klatskin tumor,Clinical_Diagnosis_PID,0
getNextPvId(),9124/3,,null,9124/3 Kupffer cell sarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),9754/3,,null,"9754/3 Langerhans cell histiocytosis, disseminated",Clinical_Diagnosis_PID,0
getNextPvId(),9751/3,,null,"9751/3 Langerhans cell histiocytosis, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9756/3,,null,9756/3 Langerhans cell sarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),8014/3,,null,8014/3 Large cell carcinoma with rhabdoid phenotype,Clinical_Diagnosis_PID,0
getNextPvId(),8012/3,,null,"8012/3 Large cell carcinoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9474/3,,null,9474/3 Large cell medulloblastoma,Clinical_Diagnosis_PID,0
getNextPvId(),8013/3,,null,8013/3 Large cell neuroendocrine carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8890/0,,null,"8890/0 Leiomyoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8890/1,,null,"8890/1 Leiomyomatosis, nOS",Clinical_Diagnosis_PID,0
getNextPvId(),8890/3,,null,"8890/3 Leiomyosarcoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8742/2,,null,8742/2 Lentigo maligna,Clinical_Diagnosis_PID,0
getNextPvId(),8742/3,,null,8742/3 Lentigo maligna melanoma,Clinical_Diagnosis_PID,0
getNextPvId(),9800/3,,null,"9800/3 Leukemia, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9816/3,,null,9816/3 Leukemia/lymphoma with hypodiploidy (hypodiploid ALL),Clinical_Diagnosis_PID,0
getNextPvId(),9818/3,,null,"9818/3 Leukemia/lymphoma with t(1,19)(q23,p13.3)",Clinical_Diagnosis_PID,0
getNextPvId(),9814/3,,null,"9814/3 Leukemia/lymphoma with t(12,21)(p13,q22)",Clinical_Diagnosis_PID,0
getNextPvId(),9812/3,,null,"9812/3 Leukemia/lymphoma with t(9,22)(q34,q11.2)",Clinical_Diagnosis_PID,0
getNextPvId(),9813/3,,null,"9813/3 Leukemia/lymphoma with t(v,11q23),MLL rearranged",Clinical_Diagnosis_PID,0
getNextPvId(),8650/3,,null,"8650/3 Leydig cell tumor, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),8142/3,,null,8142/3 Linitis plastica,Clinical_Diagnosis_PID,0
getNextPvId(),8314/3,,null,8314/3 Lipid-rich carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8850/0,,null,"8850/0 Lipoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8850/3,,null,"8850/3 Liposarcoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8851/3,,null,"8851/3 Liposarcoma, well differentiated",Clinical_Diagnosis_PID,0
getNextPvId(),8520/2,,null,8520/2 Lobular carcinoma in situ,Clinical_Diagnosis_PID,0
getNextPvId(),8520/3,,null,"8520/3 Lobular carcinoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9738/3,,null,9738/3 Large B-cell lymphoma in HHV8-associated multicentric Castleman DZ,Clinical_Diagnosis_PID,0
getNextPvId(),9170/3,,null,9170/3 Lymphangiosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),8082/3,,null,8082/3 Lymphoepithelial carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),9820/3,,null,"9820/3 Lymphoid leukemia, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8761/3,,null,8761/3 Malignant melanoma in giant pigmented nevus,Clinical_Diagnosis_PID,0
getNextPvId(),8740/3,,null,8740/3 Malignant  melanoma in junctional nevus,Clinical_Diagnosis_PID,0
getNextPvId(),8741/3,,null,8741/3 Malignant  melanoma in precancerous melanosis,Clinical_Diagnosis_PID,0
getNextPvId(),8959/3,,null,8959/3 Malignant cystic nephroma,Clinical_Diagnosis_PID,0
getNextPvId(),8403/3,,null,8403/3 Malignant eccrine spiradenoma,Clinical_Diagnosis_PID,0
getNextPvId(),9251/3,,null,9251/3 Malignant giant cell tumor of soft parts,Clinical_Diagnosis_PID,0
getNextPvId(),9750/3,,null,9750/3 Malignant histiocytosis,Clinical_Diagnosis_PID,0
getNextPvId(),9591/3,,null,"9591/3 Malignant lymphoma, non-Hodgkin",Clinical_Diagnosis_PID,0
getNextPvId(),9590/3,,null,"9590/3 Malignant lymphoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9741/3,,null,9741/3 Malignant mastocytosis,Clinical_Diagnosis_PID,0
getNextPvId(),8720/3,,null,"8720/3 Malignant melanoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8723/3,,null,"8723/3 Malignant melanoma, regressing",Clinical_Diagnosis_PID,0
getNextPvId(),8982/3,,null,8982/3 Malignant myoepithelioma,Clinical_Diagnosis_PID,0
getNextPvId(),9540/3,,null,9540/3 Malignant peripheral nerve sheath tumor,Clinical_Diagnosis_PID,0
getNextPvId(),9104/3,,null,9104/3 Malignant placental site trophoblastic tumor,Clinical_Diagnosis_PID,0
getNextPvId(),8963/3,,null,8963/3 Malignant rhabdoid tumor,Clinical_Diagnosis_PID,0
getNextPvId(),9252/3,,null,9252/3 Malignant tenosynovial giant cell tumor,Clinical_Diagnosis_PID,0
getNextPvId(),9083/3,,null,"9083/3 Malignant teratoma, intermediate",Clinical_Diagnosis_PID,0
getNextPvId(),9102/3,,null,"9102/3 Malignant teratoma, trophoblastic",Clinical_Diagnosis_PID,0
getNextPvId(),9082/3,,null,"9082/3 Malignant teratoma, undifferentiated",Clinical_Diagnosis_PID,0
getNextPvId(),8005/3,,null,"8005/3 Malignant tumor, clear cell type",Clinical_Diagnosis_PID,0
getNextPvId(),8003/3,,null,"8003/3 Malignant tumor, giant cell type",Clinical_Diagnosis_PID,0
getNextPvId(),8002/3,,null,"8002/3 Malignant tumor, small cell type",Clinical_Diagnosis_PID,0
getNextPvId(),8004/3,,null,"8004/3 Malignant tumor, spindle cell type",Clinical_Diagnosis_PID,0
getNextPvId(),9673/3,,null,9673/3 Mantle cell lymphoma,Clinical_Diagnosis_PID,0
getNextPvId(),9699/3,,null,"9699/3 Marginal zone B-cell lymphoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9742/3,,null,9742/3 Mast cell leukemia,Clinical_Diagnosis_PID,0
getNextPvId(),9740/3,,null,9740/3 Mast cell sarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),9702/3,,null,"9702/3 Mature T-cell lymphoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9679/3,,null,9679/3 Mediastinal large B-cell lymphoma,Clinical_Diagnosis_PID,0
getNextPvId(),8345/3,,null,8345/3 Medullary carcinoma with amyloid stroma,Clinical_Diagnosis_PID,0
getNextPvId(),8512/3,,null,8512/3 Medullary carcinoma with lymphoid stroma,Clinical_Diagnosis_PID,0
getNextPvId(),8510/3,,null,"8510/3 Medullary carcinoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9470/3,,null,"9470/3 Medulloblastoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9501/3,,null,"9501/3 Medulloepithelioma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9472/3,,null,9472/3 Medullomyoblastoma,Clinical_Diagnosis_PID,0
getNextPvId(),8720/2,,null,8720/2 Melanoma in situ,Clinical_Diagnosis_PID,0
getNextPvId(),9541/0,,null,9541/0 Melanotic neurofibroma,Clinical_Diagnosis_PID,0
getNextPvId(),8728/1,,null,8728/1 Meningeal melanocytoma,Clinical_Diagnosis_PID,0
getNextPvId(),8728/3,,null,8728/3 Meningeal melanomatosis,Clinical_Diagnosis_PID,0
getNextPvId(),9539/3,,null,9539/3 Meningeal sarcomatosis,Clinical_Diagnosis_PID,0
getNextPvId(),9530/3,,null,"9530/3 Meningioma, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),9530/0,,null,"9530/0 Meningioma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9530/1,,null,"9530/1 Meningiomatosis, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9531/0,,null,9531/0 Meningothelial meningioma,Clinical_Diagnosis_PID,0
getNextPvId(),8247/3,,null,8247/3 Merkel cell carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),9240/3,,null,9240/3 Mesenchymal chondrosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),8990/3,,null,"8990/3 Mesenchymoma, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),8951/3,,null,8951/3 Mesodermal mixed tumor,Clinical_Diagnosis_PID,0
getNextPvId(),9110/3,,null,"9110/3 Mesonephroma, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),9053/3,,null,"9053/3 Mesothelioma, biphasic, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),9050/3,,null,"9050/3 Mesothelioma, malignant",Clinical_Diagnosis_PID,0
getNextPvId(),8575/3,,null,"8575/3 Metaplastic carcinoma, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8095/3,,null,8095/3 Metatypical carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8281/0,,null,8281/0 Mixed acidophil-basophil adenoma,Clinical_Diagnosis_PID,0
getNextPvId(),8281/3,,null,8281/3 Mixed acidophil-basophil carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8323/3,,null,8323/3 Mixed cell adenocarcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8323/0,,null,8323/0 Mixed cell adenoma,Clinical_Diagnosis_PID,0
getNextPvId(),8770/3,,null,8770/3 Mixed epithelium & spindle cell melanoma,Clinical_Diagnosis_PID,0
getNextPvId(),9085/3,,null,9085/3 Mixed germ cell tumor,Clinical_Diagnosis_PID,0
getNextPvId(),9382/3,,null,9382/3 Mixed glioma,Clinical_Diagnosis_PID,0
getNextPvId(),8154/3,,null,8154/3 Mixed islet cell & exocrine adenocarcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8346/3,,null,8346/3 Mixed medullary-follicular carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),8347/3,,null,8347/3 Mixed medullary-papillary carcinoma,Clinical_Diagnosis_PID,0
getNextPvId(),9806/3,,null,"9806/3 Mixed phenotype acute leukemia with t(9,22)(q34,q11.2)",Clinical_Diagnosis_PID,0
getNextPvId(),9807/3,,null,"9807/3 Mixed phenotype acute leukemia with t(v,11q23),MLL rearranged",Clinical_Diagnosis_PID,0
getNextPvId(),9808/3,,null,"9808/3 Mixed phenotype acute leukemia, B/myeloid, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9809/3,,null,"9809/3 Mixed phenotype acute leukemia, T/myeloid, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8940/3,,null,"8940/3 Mixed tumor, malignant, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8855/3,,null,8855/3 Mixed type liposarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),8902/3,,null,8902/3 Mixed type rhabdomyosarcoma,Clinical_Diagnosis_PID,0
getNextPvId(),9680/3,,null,"9680/3 Malignant lymphoma, large B-cell, diffuse",Clinical_Diagnosis_PID,0
getNextPvId(),9684/3,,null,"9684/3 Malignant lymphoma, large B-cell, diffuse, immunoblastic, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),9671/3,,null,"9671/3 Malignant lymphoma, lymphoplasmacytic",Clinical_Diagnosis_PID,0
getNextPvId(),9675/3,,null,"9675/3 Malignant lymphoma, mixed small and large cell, diffuse",Clinical_Diagnosis_PID,0
getNextPvId(),9670/3,,null,"9670/3 Malignant lymphoma, small B lymphocytic, NOS",Clinical_Diagnosis_PID,0
getNextPvId(),8146/0,,null,8146/0 Monomorphic adenoma,Clinical_Diagnosis_PID,0
getNextPvId(),9561/3,,null,9561/3 MPNST with rhabdomyoblastic differentiation,Clinical_Diagnosis_PID,0
getNextPvId(),9015/3,,null,9015/3 Mucinous adenocarcinofibroma,Clinical_Diagnosis_PID,0
