IDENTIFIER,CONCEPT_CODE,DEFINITION,PARENT_IDENTIFIER,VALUE,PUBLIC_ID,SORTORDER
109637,,,null,Hepatosplenic gamma-delta cell lymphoma,Clinical_Diagnosis_PID,0
109638,,,null,High grade surface osteosarcoma,Clinical_Diagnosis_PID,0
109639,,,null,Histiocytic sarcoma,Clinical_Diagnosis_PID,0
109640,,,null,Hodgkin granuloma [obs],Clinical_Diagnosis_PID,0
109641,,,null,"Hodgkin lymphoma, lymphocyte depletion, diffuse fibrosis",Clinical_Diagnosis_PID,0
109642,,,null,"Hodgkin lymphoma, nodular lymphocyte predominant",Clinical_Diagnosis_PID,0
109643,,,null,"Hodgkin lymphoma, lymphocyte depletion, reticular",Clinical_Diagnosis_PID,0
109644,,,null,"Hodgkin lymphoma, lymphocyte-rich",Clinical_Diagnosis_PID,0
109645,,,null,"Hodgkin lymphoma, lymphocytic depletion, NOS",Clinical_Diagnosis_PID,0
109646,,,null,"Hodgkin lymphoma, mixed cellularity, NOS",Clinical_Diagnosis_PID,0
109647,,,null,"Hodgkin lymphoma, nodular sclerosis, cellular phase",Clinical_Diagnosis_PID,0
109648,,,null,"Hodgkin lymphoma, nodular sclerosis, grade 1",Clinical_Diagnosis_PID,0
109649,,,null,"Hodgkin lymphoma, nodular sclerosis, grade 2",Clinical_Diagnosis_PID,0
109650,,,null,"Hodgkin lymphoma, nodular sclerosis, NOS",Clinical_Diagnosis_PID,0
109651,,,null,"Hodgkin lymphoma, NOS",Clinical_Diagnosis_PID,0
109652,,,null,Hodgkin sarcoma [obs],Clinical_Diagnosis_PID,0
109653,,,null,Hydroa vacciniforme-like lymphoma,Clinical_Diagnosis_PID,0
109654,,,null,Hypereosinophilic syndrome,Clinical_Diagnosis_PID,0
109655,,,null,"Immunoproliferative disease, NOS",Clinical_Diagnosis_PID,0
109656,,,null,Immunoproliferative small intestinal disease,Clinical_Diagnosis_PID,0
109657,,,null,Infantile fibrosarcoma,Clinical_Diagnosis_PID,0
109658,,,null,Infiltrating duct mixed with other types of carcinoma,Clinical_Diagnosis_PID,0
109659,,,null,"Infiltrating duct mixed with other types of carcinoma, in situ",Clinical_Diagnosis_PID,0
109660,,,null,"Infiltrating basal cell carcinoma, NOS",Clinical_Diagnosis_PID,0
109661,,,null,Infiltrating duct and lobular carcinoma,Clinical_Diagnosis_PID,0
109662,,,null,"Infiltrating duct carcinoma, NOS",Clinical_Diagnosis_PID,0
109663,,,null,Infiltrating ductular carcinoma,Clinical_Diagnosis_PID,0
109664,,,null,Infiltrating lobular mixed with other types of carcinoma,Clinical_Diagnosis_PID,0
109665,,,null,Inflammatory carcinoma,Clinical_Diagnosis_PID,0
109666,,,null,Instrosseous well differentiated osteosarcoma,Clinical_Diagnosis_PID,0
109667,,,null,Insular carcinoma,Clinical_Diagnosis_PID,0
109668,,,null,"Insulinoma, malignant",Clinical_Diagnosis_PID,0
109669,,,null,Interdigitating dendritic cell sarcoma,Clinical_Diagnosis_PID,0
109670,,,null,Intestinal T-cell lymphoma,Clinical_Diagnosis_PID,0
109671,,,null,Intracortical osteosarcoma,Clinical_Diagnosis_PID,0
109672,,,null,"Intracystic carcinoma, NOS",Clinical_Diagnosis_PID,0
109673,,,null,Intraductal and lobular in situ carcinoma,Clinical_Diagnosis_PID,0
109674,,,null,"Intraductal carcinoma, noninfiltrating, NOS",Clinical_Diagnosis_PID,0
109675,,,null,Intraductal micropapillary carcinoma,Clinical_Diagnosis_PID,0
109676,,,null,Intraductal papillary adenocarcinoma with invasion,Clinical_Diagnosis_PID,0
109677,,,null,"Intraductal papillary-mucinous carcinoma, invasive",Clinical_Diagnosis_PID,0
109678,,,null,"Intraductal papillary-mucinous carcinoma, non-invasive",Clinical_Diagnosis_PID,0
109679,,,null,Intratubular malignant germ cells,Clinical_Diagnosis_PID,0
109680,,,null,Intravascular large B-cell lymphoma,Clinical_Diagnosis_PID,0
109681,,,null,Islet cell carcinoma,Clinical_Diagnosis_PID,0
109682,,,null,Juvenile myelomonocytic leukemia,Clinical_Diagnosis_PID,0
109683,,,null,Juxtacortical chondrosarcoma,Clinical_Diagnosis_PID,0
109684,,,null,Kaposi sarcoma,Clinical_Diagnosis_PID,0
109685,,,null,Klatskin tumor,Clinical_Diagnosis_PID,0
109686,,,null,Kupffer cell sarcoma,Clinical_Diagnosis_PID,0
109687,,,null,"Langerhans cell histiocytosis, disseminated",Clinical_Diagnosis_PID,0
109688,,,null,"Langerhans cell histiocytosis, NOS",Clinical_Diagnosis_PID,0
109689,,,null,Langerhans cell sarcoma,Clinical_Diagnosis_PID,0
109690,,,null,Large cell carcinoma with rhabdoid phenotype,Clinical_Diagnosis_PID,0
109691,,,null,"Large cell carcinoma, NOS",Clinical_Diagnosis_PID,0
109692,,,null,Large cell medulloblastoma,Clinical_Diagnosis_PID,0
109693,,,null,Large cell neuroendocrine carcinoma,Clinical_Diagnosis_PID,0
109694,,,null,"Leiomyoma, NOS",Clinical_Diagnosis_PID,0
109695,,,null,"Leiomyomatosis, nOS",Clinical_Diagnosis_PID,0
109696,,,null,"Leiomyosarcoma, NOS",Clinical_Diagnosis_PID,0
109697,,,null,Lentigo maligna,Clinical_Diagnosis_PID,0
109698,,,null,Lentigo maligna melanoma,Clinical_Diagnosis_PID,0
109699,,,null,"Leukemia, NOS",Clinical_Diagnosis_PID,0
109700,,,null,Leukemia/lymphoma with hypodiploidy (hypodiploid ALL),Clinical_Diagnosis_PID,0
109701,,,null,Leukemia/lymphoma with t(1;19)(q23;p13.3); E2A PBX1 (TCF3 PBX1),Clinical_Diagnosis_PID,0
109702,,,null,Leukemia/lymphoma with t(12;21)(p13;q22);TEL-AML1(ETV6-RUNX1),Clinical_Diagnosis_PID,0
109703,,,null,Leukemia/lymphoma with t(9;22)(q34;q11.2);BCR-ABL1,Clinical_Diagnosis_PID,0
109704,,,null,Leukemia/lymphoma with t(v;11q23);MLL rearranged,Clinical_Diagnosis_PID,0
109705,,,null,"Leydig cell tumor, malignant",Clinical_Diagnosis_PID,0
109706,,,null,Linitis plastica,Clinical_Diagnosis_PID,0
109707,,,null,Lipid-rich carcinoma,Clinical_Diagnosis_PID,0
109708,,,null,"Lipoma, NOS",Clinical_Diagnosis_PID,0
109709,,,null,"Liposarcoma, NOS",Clinical_Diagnosis_PID,0
109710,,,null,"Liposarcoma, well differentiated",Clinical_Diagnosis_PID,0
109711,,,null,Lobular carcinoma in situ,Clinical_Diagnosis_PID,0
109712,,,null,"Lobular carcinoma, NOS",Clinical_Diagnosis_PID,0
109713,,,null,Large B-cell lymphoma in HHV8-associated multicentric Castleman DZ,Clinical_Diagnosis_PID,0
109714,,,null,Lymphangiosarcoma,Clinical_Diagnosis_PID,0
109715,,,null,Lymphoepithelial carcinoma,Clinical_Diagnosis_PID,0
109716,,,null,"Lymphoid leukemia, NOS",Clinical_Diagnosis_PID,0
109717,,,null,Malignant melanoma in giant pigmented nevus,Clinical_Diagnosis_PID,0
109718,,,null,Malignant  melanoma in junctional nevus,Clinical_Diagnosis_PID,0
109719,,,null,Malignant  melanoma in precancerous melanosis,Clinical_Diagnosis_PID,0
109720,,,null,Malignant cystic nephroma,Clinical_Diagnosis_PID,0
109721,,,null,Malignant eccrine spiradenoma,Clinical_Diagnosis_PID,0
109722,,,null,Malignant giant cell tumor of soft parts,Clinical_Diagnosis_PID,0
109723,,,null,Malignant histiocytosis,Clinical_Diagnosis_PID,0
109724,,,null,"Malignant lymphoma, non-Hodgkin",Clinical_Diagnosis_PID,0
109725,,,null,"Malignant lymphoma, NOS",Clinical_Diagnosis_PID,0
109726,,,null,Malignant mastocytosis,Clinical_Diagnosis_PID,0
109727,,,null,"Malignant melanoma, NOS",Clinical_Diagnosis_PID,0
109728,,,null,"Malignant melanoma, regressing",Clinical_Diagnosis_PID,0
109729,,,null,Malignant myoepithelioma,Clinical_Diagnosis_PID,0
109730,,,null,Malignant peripheral nerve sheath tumor,Clinical_Diagnosis_PID,0
109731,,,null,Malignant placental site trophoblastic tumor,Clinical_Diagnosis_PID,0
109732,,,null,Malignant rhabdoid tumor,Clinical_Diagnosis_PID,0
109733,,,null,Malignant tenosynovial giant cell tumor,Clinical_Diagnosis_PID,0
109734,,,null,"Malignant teratoma, intermediate",Clinical_Diagnosis_PID,0
109735,,,null,"Malignant teratoma, trophoblastic",Clinical_Diagnosis_PID,0
109736,,,null,"Malignant teratoma, undifferentiated",Clinical_Diagnosis_PID,0
109737,,,null,"Malignant tumor, clear cell type",Clinical_Diagnosis_PID,0
109738,,,null,"Malignant tumor, giant cell type",Clinical_Diagnosis_PID,0
109739,,,null,"Malignant tumor, small cell type",Clinical_Diagnosis_PID,0
109740,,,null,"Malignant tumor, spindle cell type",Clinical_Diagnosis_PID,0
109741,,,null,Mantle cell lymphoma,Clinical_Diagnosis_PID,0
109742,,,null,"Marginal zone B-cell lymphoma, NOS",Clinical_Diagnosis_PID,0
109743,,,null,Mast cell leukemia,Clinical_Diagnosis_PID,0
109744,,,null,Mast cell sarcoma,Clinical_Diagnosis_PID,0
109745,,,null,"Mature T-cell lymphoma, NOS",Clinical_Diagnosis_PID,0
109746,,,null,Mediastinal large B-cell lymphoma,Clinical_Diagnosis_PID,0
109747,,,null,Medullary carcinoma with amyloid stroma,Clinical_Diagnosis_PID,0
109748,,,null,Medullary carcinoma with lymphoid stroma,Clinical_Diagnosis_PID,0
109749,,,null,"Medullary carcinoma, NOS",Clinical_Diagnosis_PID,0
109750,,,null,"Medulloblastoma, NOS",Clinical_Diagnosis_PID,0
109751,,,null,"Medulloepithelioma, NOS",Clinical_Diagnosis_PID,0
109752,,,null,Medullomyoblastoma,Clinical_Diagnosis_PID,0
109753,,,null,Melanoma in situ,Clinical_Diagnosis_PID,0
109754,,,null,Melanotic neurofibroma,Clinical_Diagnosis_PID,0
109755,,,null,Meningeal melanocytoma,Clinical_Diagnosis_PID,0
109756,,,null,Meningeal melanomatosis,Clinical_Diagnosis_PID,0
109757,,,null,Meningeal sarcomatosis,Clinical_Diagnosis_PID,0
109758,,,null,"Meningioma, malignant",Clinical_Diagnosis_PID,0
109759,,,null,"Meningioma, NOS",Clinical_Diagnosis_PID,0
109760,,,null,"Meningiomatosis, NOS",Clinical_Diagnosis_PID,0
109761,,,null,Meningothelial meningioma,Clinical_Diagnosis_PID,0
109762,,,null,Merkel cell carcinoma,Clinical_Diagnosis_PID,0
109763,,,null,Mesenchymal chondrosarcoma,Clinical_Diagnosis_PID,0
109764,,,null,"Mesenchymoma, malignant",Clinical_Diagnosis_PID,0
109765,,,null,Mesodermal mixed tumor,Clinical_Diagnosis_PID,0
109766,,,null,"Mesonephroma, malignant",Clinical_Diagnosis_PID,0
109767,,,null,"Mesothelioma, biphasic, malignant",Clinical_Diagnosis_PID,0
109768,,,null,"Mesothelioma, malignant",Clinical_Diagnosis_PID,0
109769,,,null,"Metaplastic carcinoma, NOS",Clinical_Diagnosis_PID,0
109770,,,null,Metatypical carcinoma,Clinical_Diagnosis_PID,0
109771,,,null,Mixed acidophil-basophil adenoma,Clinical_Diagnosis_PID,0
109772,,,null,Mixed acidophil-basophil carcinoma,Clinical_Diagnosis_PID,0
109773,,,null,Mixed cell adenocarcinoma,Clinical_Diagnosis_PID,0
109774,,,null,Mixed cell adenoma,Clinical_Diagnosis_PID,0
109775,,,null,Mixed epithelium & spindle cell melanoma,Clinical_Diagnosis_PID,0
109776,,,null,Mixed germ cell tumor,Clinical_Diagnosis_PID,0
109777,,,null,Mixed glioma,Clinical_Diagnosis_PID,0
109778,,,null,Mixed islet cell & exocrine adenocarcinoma,Clinical_Diagnosis_PID,0
109779,,,null,Mixed medullary-follicular carcinoma,Clinical_Diagnosis_PID,0
109780,,,null,Mixed medullary-papillary carcinoma,Clinical_Diagnosis_PID,0
109781,,,null,Mixed phenotype acute leukemia with t(9;22)(q34;q11.2);BCR-ABL1,Clinical_Diagnosis_PID,0
109782,,,null,Mixed phenotype acute leukemia with t(v;11q23);MLL rearranged,Clinical_Diagnosis_PID,0
109783,,,null,"Mixed phenotype acute leukemia, B/myeloid, NOS",Clinical_Diagnosis_PID,0
109784,,,null,"Mixed phenotype acute leukemia, T/myeloid, NOS",Clinical_Diagnosis_PID,0
109785,,,null,"Mixed tumor, malignant, NOS",Clinical_Diagnosis_PID,0
109786,,,null,Mixed type liposarcoma,Clinical_Diagnosis_PID,0
109787,,,null,Mixed type rhabdomyosarcoma,Clinical_Diagnosis_PID,0
109788,,,null,"Malignant lymphoma, large B-cell, diffuse",Clinical_Diagnosis_PID,0
109789,,,null,"Malignant lymphoma, large B-cell, diffuse, immunoblastic, NOS",Clinical_Diagnosis_PID,0
109790,,,null,"Malignant lymphoma, lymphoplasmacytic",Clinical_Diagnosis_PID,0
109791,,,null,"Malignant lymphoma, mixed small and large cell, diffuse",Clinical_Diagnosis_PID,0
109792,,,null,"Malignant lymphoma, small B lymphocytic, NOS",Clinical_Diagnosis_PID,0
109793,,,null,Monomorphic adenoma,Clinical_Diagnosis_PID,0
109794,,,null,MPNST with rhabdomyoblastic differentiation,Clinical_Diagnosis_PID,0
109795,,,null,Mucinous adenocarcinofibroma,Clinical_Diagnosis_PID,0
109796,,,null,Mucinous adenocarcinoma,Clinical_Diagnosis_PID,0
109797,,,null,"Mucinous adenocarcinoma, endocervical type",Clinical_Diagnosis_PID,0
109798,,,null,"Mucinous cystadenocarcinoma, non-invasive",Clinical_Diagnosis_PID,0
109799,,,null,"Mucinous cystadenocarcinoma, NOS",Clinical_Diagnosis_PID,0
109800,,,null,Mucinous cystic tumor of borderline malignancy (C56.9),Clinical_Diagnosis_PID,0
109801,,,null,Mucin-producing adenocarcinoma,Clinical_Diagnosis_PID,0
109802,,,null,Mucoepidermoid carcinoma,Clinical_Diagnosis_PID,0
109803,,,null,Mucosal lentiginous melanoma,Clinical_Diagnosis_PID,0
109804,,,null,Mullerian mixed tumor,Clinical_Diagnosis_PID,0
109805,,,null,Multifocal superficial basal cell carcinoma,Clinical_Diagnosis_PID,0
109806,,,null,Multiple myeloma,Clinical_Diagnosis_PID,0
109807,,,null,Mycosis fungoides,Clinical_Diagnosis_PID,0
109808,,,null,Myelodysplastic syndr. with 5q deletion syndrome,Clinical_Diagnosis_PID,0
109809,,,null,"Myelodysplastic syndrome, NOS",Clinical_Diagnosis_PID,0
109810,,,null,"Myelodysplastic/Myeloproliferative neoplasm, unclassifiable",Clinical_Diagnosis_PID,0
109811,,,null,Myeloid and lymphoid neoplasm with FGFR1 abnormalities,Clinical_Diagnosis_PID,0
109812,,,null,Myeloid and lymphoid neoplasms with PDGFRB re arrangement,Clinical_Diagnosis_PID,0
109813,,,null,Myeloid and lymphoid neoplasms with PDGFRB rearrangement,Clinical_Diagnosis_PID,0
109814,,,null,Myeloid leukemia associated with Down Syndrome,Clinical_Diagnosis_PID,0
109815,,,null,"Myeloid leukemia, NOS",Clinical_Diagnosis_PID,0
109816,,,null,Myeloid sarcoma,Clinical_Diagnosis_PID,0
109817,,,null,Myelosclerosis with myeloid metaplasia,Clinical_Diagnosis_PID,0
109818,,,null,Myosarcoma,Clinical_Diagnosis_PID,0
109819,,,null,Myxoid chondrosarcoma,Clinical_Diagnosis_PID,0
109820,,,null,Myxoid leiomyosarcoma,Clinical_Diagnosis_PID,0
109821,,,null,Myxoid liposarcoma,Clinical_Diagnosis_PID,0
109822,,,null,Myxopapillary ependymoma,Clinical_Diagnosis_PID,0
109823,,,null,Myxosarcoma,Clinical_Diagnosis_PID,0
109824,,,null,"Neoplasm, benign",Clinical_Diagnosis_PID,0
109825,,,null,"Neoplasm, malignant",Clinical_Diagnosis_PID,0
109826,,,null,"Neoplasm, uncertain whether benign or malignant",Clinical_Diagnosis_PID,0
109827,,,null,"Nephroblastoma, NOS",Clinical_Diagnosis_PID,0
109828,,,null,"Neurilemmoma, malignant",Clinical_Diagnosis_PID,0
109829,,,null,"Neurilemoma, NOS",Clinical_Diagnosis_PID,0
109830,,,null,Neurinomatosis,Clinical_Diagnosis_PID,0
109831,,,null,"Neuroblastoma, NOS",Clinical_Diagnosis_PID,0
109832,,,null,Neuroendocrine carcinoma,Clinical_Diagnosis_PID,0
109833,,,null,"Neuroepithelioma, NOS",Clinical_Diagnosis_PID,0
109834,,,null,"Neurofibroma, NOS",Clinical_Diagnosis_PID,0
109835,,,null,"Neurofibromatosis, NOS",Clinical_Diagnosis_PID,0
109836,,,null,"Neuroma, NOS",Clinical_Diagnosis_PID,0
109837,,,null,Neurothekeoma,Clinical_Diagnosis_PID,0
109838,,,null,"NK/T-cell lymphoma, nasal and nasal-type",Clinical_Diagnosis_PID,0
109839,,,null,"Nodular hidradenoma, malignant",Clinical_Diagnosis_PID,0
109840,,,null,Nodular melanoma,Clinical_Diagnosis_PID,0
109841,,,null,Nonencapsulated sclerosing carcinoma,Clinical_Diagnosis_PID,0
109842,,,null,Noninfiltrating intracystic carcinoma,Clinical_Diagnosis_PID,0
109843,,,null,Noninfiltrating intraductal papillary adenocarcinoma,Clinical_Diagnosis_PID,0
109844,,,null,Non-small cell carcinoma,Clinical_Diagnosis_PID,0
109845,,,null,Oat cell carcinoma,Clinical_Diagnosis_PID,0
109846,,,null,Odontogenic carcinosarcoma,Clinical_Diagnosis_PID,0
109847,,,null,"Odontogenic tumor, malignant",Clinical_Diagnosis_PID,0
109848,,,null,Olfactory neurcytoma,Clinical_Diagnosis_PID,0
109849,,,null,Olfactory neuroblastoma,Clinical_Diagnosis_PID,0
109850,,,null,Olfactory neuroepithelioma,Clinical_Diagnosis_PID,0
109851,,,null,Olfactory neurogenic tumor,Clinical_Diagnosis_PID,0
109852,,,null,Oligodendroblastoma,Clinical_Diagnosis_PID,0
109853,,,null,"Oligodendroglioma, anaplastic",Clinical_Diagnosis_PID,0
109854,,,null,"Oligodendroglioma, NOS",Clinical_Diagnosis_PID,0
109855,,,null,Osteosarcoma in Paget disease,Clinical_Diagnosis_PID,0
109856,,,null,"Osteosarcoma, NOS",Clinical_Diagnosis_PID,0
109857,,,null,"Ovarian stromal tumor, mal.",Clinical_Diagnosis_PID,0
109858,,,null,Oxyphilic adenocarcinoma,Clinical_Diagnosis_PID,0
109859,,,null,Oxyphilic adenoma,Clinical_Diagnosis_PID,0
109860,,,null,Paget dis. & infil. duct carcinoma,Clinical_Diagnosis_PID,0
109861,,,null,Paget disease and intraductal ca.,Clinical_Diagnosis_PID,0
109862,,,null,"Paget disease, extramammary",Clinical_Diagnosis_PID,0
109863,,,null,"Paget disease, mammary",Clinical_Diagnosis_PID,0
109864,,,null,Pancreatoblastoma,Clinical_Diagnosis_PID,0
109865,,,null,"Papillary adenocarcinoma, NOS",Clinical_Diagnosis_PID,0
109866,,,null,"Papillary adenoma, NOS",Clinical_Diagnosis_PID,0
109867,,,null,Papillary carcinoma in situ,Clinical_Diagnosis_PID,0
109868,,,null,"Papillary carcinoma, columnar cell",Clinical_Diagnosis_PID,0
109869,,,null,"Papillary carcinoma, encapsulated",Clinical_Diagnosis_PID,0
109870,,,null,"Papillary carcinoma, follicular variant",Clinical_Diagnosis_PID,0
109871,,,null,"Papillary carcinoma, NOS",Clinical_Diagnosis_PID,0
109872,,,null,"Papillary carcinoma, oxyphilic cell",Clinical_Diagnosis_PID,0
109873,,,null,Papillary craniopharyngioma,Clinical_Diagnosis_PID,0
109874,,,null,"Papillary cystadenocarcinoma, NOS",Clinical_Diagnosis_PID,0
109875,,,null,"Papillary cystadenoma, borderline malignancy (C56.9)",Clinical_Diagnosis_PID,0
109876,,,null,Papillary ependymoma,Clinical_Diagnosis_PID,0
109877,,,null,Papillary meningioma,Clinical_Diagnosis_PID,0
109878,,,null,Papillary microcarcinoma,Clinical_Diagnosis_PID,0
109879,,,null,Papillary mucinous cystadenocarcinoma,Clinical_Diagnosis_PID,0
109880,,,null,"Papillary mucinous cystadenoma, borderline malignancy (C56.9)",Clinical_Diagnosis_PID,0
109881,,,null,Papillary serous cystadenocarcinoma,Clinical_Diagnosis_PID,0
109882,,,null,Papillary squamous cell carcinoma,Clinical_Diagnosis_PID,0
109883,,,null,"Papillary squamous cell carcinoma, non-invasive",Clinical_Diagnosis_PID,0
109884,,,null,Papillary trans. cell carcinoma,Clinical_Diagnosis_PID,0
109885,,,null,"Papillary trans. cell carcinoma, non-invasive",Clinical_Diagnosis_PID,0
109886,,,null,"Paraganglioma, malignant",Clinical_Diagnosis_PID,0
109887,,,null,"Paraganglioma, NOS",Clinical_Diagnosis_PID,0
109888,,,null,Parietal cell carcinoma,Clinical_Diagnosis_PID,0
109889,,,null,Parosteal osteosarcoma,Clinical_Diagnosis_PID,0
109890,,,null,"Perineurioma, malignant",Clinical_Diagnosis_PID,0
109891,,,null,"Perineurioma, NOS",Clinical_Diagnosis_PID,0
109892,,,null,Periosteal fibrosarcoma,Clinical_Diagnosis_PID,0
109893,,,null,Periosteal osteosarcoma,Clinical_Diagnosis_PID,0
109894,,,null,Peripheral neuroectodermal tumor,Clinical_Diagnosis_PID,0
109895,,,null,Pheochromocytoma,Clinical_Diagnosis_PID,0
109896,,,null,"Phyllodes tumor, malignant",Clinical_Diagnosis_PID,0
109897,,,null,Pigmented dermatofibrosarcoma protuberans,Clinical_Diagnosis_PID,0
109898,,,null,Pilocytic astrocytoma,Clinical_Diagnosis_PID,0
109899,,,null,Pilocytic astrocytoma,Clinical_Diagnosis_PID,0
109900,,,null,Pilomatrix carcinoma,Clinical_Diagnosis_PID,0
109901,,,null,"Pinealoma, NOS",Clinical_Diagnosis_PID,0
109902,,,null,Pineoblastoma,Clinical_Diagnosis_PID,0
109903,,,null,Pineocytoma,Clinical_Diagnosis_PID,0
109904,,,null,"Pituitary adenoma, NOS",Clinical_Diagnosis_PID,0
109905,,,null,"Pituitary carcinoma, NOS",Clinical_Diagnosis_PID,0
109906,,,null,Plasma cell leukemia,Clinical_Diagnosis_PID,0
109907,,,null,Plasmablastic lymphoma,Clinical_Diagnosis_PID,0
109908,,,null,"Plasmacytoma, extramedullary",Clinical_Diagnosis_PID,0
109909,,,null,"Plasmacytoma, NOS",Clinical_Diagnosis_PID,0
109910,,,null,Pleomorphic carcinoma,Clinical_Diagnosis_PID,0
109911,,,null,Pleomorphic liposarcoma,Clinical_Diagnosis_PID,0
109912,,,null,"Pleomorphic rhabdomyosarcoma, adult type",Clinical_Diagnosis_PID,0
109913,,,null,Pleomorphic xanthoastrocytoma,Clinical_Diagnosis_PID,0
109914,,,null,Pleuropulmonary blastoma,Clinical_Diagnosis_PID,0
109915,,,null,Plexiform neurofibroma,Clinical_Diagnosis_PID,0
109916,,,null,Polar spongioblastoma,Clinical_Diagnosis_PID,0
109917,,,null,Polycythemia vera,Clinical_Diagnosis_PID,0
109918,,,null,Polyembryoma,Clinical_Diagnosis_PID,0
109919,,,null,Polygonal cell carcinoma,Clinical_Diagnosis_PID,0
109920,,,null,Polymorphic PTLD,Clinical_Diagnosis_PID,0
109921,,,null,Polymorphous low grade adenocarcinoma,Clinical_Diagnosis_PID,0
109922,,,null,"Precancerous melanosis, NOS",Clinical_Diagnosis_PID,0
109923,,,null,Precursor B-cell lymphoblastic leukemia,Clinical_Diagnosis_PID,0
109924,,,null,Precursor B-cell lymphoblastic lymphoma,Clinical_Diagnosis_PID,0
109925,,,null,"Precursor cell lymphoblastic leukemia, NOS",Clinical_Diagnosis_PID,0
109926,,,null,"Precursor cell lymphoblastic lymphoma, NOS",Clinical_Diagnosis_PID,0
109927,,,null,Precursor T-cell lymphoblastic lymphoma,Clinical_Diagnosis_PID,0
109928,,,null,Primary cutan. CD30+ T-cell lymphoprolif. disorder,Clinical_Diagnosis_PID,0
109929,,,null,Primary Cutaneous follicle centre lymphoma,Clinical_Diagnosis_PID,0
109930,,,null,Primary Cutaneous gamma-delta T-cell lymphoma,Clinical_Diagnosis_PID,0
109931,,,null,Primary effusion lymphoma,Clinical_Diagnosis_PID,0
109932,,,null,Primitive neuroectodermal tumor,Clinical_Diagnosis_PID,0
109933,,,null,Prolactinoma,Clinical_Diagnosis_PID,0
109934,,,null,"Prolymphocytic leukemia, B-cell type",Clinical_Diagnosis_PID,0
109935,,,null,"Prolymphocytic leukemia, NOS",Clinical_Diagnosis_PID,0
109936,,,null,"Prolymphocytic leukemia, T-cell type",Clinical_Diagnosis_PID,0
109937,,,null,Protoplasmic astrocytoma,Clinical_Diagnosis_PID,0
109938,,,null,Psammomatous meningioma,Clinical_Diagnosis_PID,0
109939,,,null,Pseudosarcomatous carcinoma,Clinical_Diagnosis_PID,0
109940,,,null,Pulmonary blastoma,Clinical_Diagnosis_PID,0
109941,,,null,Queyrat erythroplasia,Clinical_Diagnosis_PID,0
109942,,,null,Refract. anemia with excess blasts in transformation,Clinical_Diagnosis_PID,0
109943,,,null,Refractory anemia,Clinical_Diagnosis_PID,0
109944,,,null,Refractory anemia with excess blasts,Clinical_Diagnosis_PID,0
109945,,,null,Refractory anemia with sideroblasts,Clinical_Diagnosis_PID,0
109946,,,null,Refractory cytopenia with multilineage dysplasia,Clinical_Diagnosis_PID,0
109947,,,null,Refractory neutropenia,Clinical_Diagnosis_PID,0
109948,,,null,Refractory thrombocytopenia,Clinical_Diagnosis_PID,0
109949,,,null,Renal cell carcinoma,Clinical_Diagnosis_PID,0
109950,,,null,"Renal cell carcinoma, chromophobe type",Clinical_Diagnosis_PID,0
109951,,,null,"Renal cell carcinoma, sarcomatoid",Clinical_Diagnosis_PID,0
109952,,,null,"Retinoblastoma, differentiated",Clinical_Diagnosis_PID,0
109953,,,null,"Retinoblastoma, diffuse",Clinical_Diagnosis_PID,0
109954,,,null,"Retinoblastoma, NOS",Clinical_Diagnosis_PID,0
109955,,,null,"Retinoblastoma, undifferentiated",Clinical_Diagnosis_PID,0
109956,,,null,"Rhabdomyoma, NOS",Clinical_Diagnosis_PID,0
109957,,,null,Rhabdomyosarcoma with ganglionic differentiation,Clinical_Diagnosis_PID,0
109958,,,null,"Rhabdomyosarcoma, NOS",Clinical_Diagnosis_PID,0
109959,,,null,Round cell liposarcoma,Clinical_Diagnosis_PID,0
109960,,,null,"Sarcoma, NOS",Clinical_Diagnosis_PID,0
109961,,,null,Schneiderian carcinoma,Clinical_Diagnosis_PID,0
109962,,,null,Scirrhous adenocarcinoma,Clinical_Diagnosis_PID,0
109963,,,null,Sclerosing sweat duct carcinoma,Clinical_Diagnosis_PID,0
109964,,,null,Sebaceous adenocarcinoma,Clinical_Diagnosis_PID,0
109965,,,null,Secretory carcinoma of breast,Clinical_Diagnosis_PID,0
109966,,,null,"Seminoma, anaplastic",Clinical_Diagnosis_PID,0
109967,,,null,"Seminoma, NOS",Clinical_Diagnosis_PID,0
109968,,,null,Serous adenocarcinofibroma,Clinical_Diagnosis_PID,0
109969,,,null,"Serous cystadenocarcinoma, NOS",Clinical_Diagnosis_PID,0
109970,,,null,"Serous cystadenoma, borderline malignancy (C56.9)",Clinical_Diagnosis_PID,0
109971,,,null,Serous papillary cystic tumor of borderline malignancy (C56.9),Clinical_Diagnosis_PID,0
109972,,,null,Serous surface papillary carcinoma,Clinical_Diagnosis_PID,0
109973,,,null,Sertoli cell carcinoma,Clinical_Diagnosis_PID,0
109974,,,null,"Sertoli-Leydig cell tumor, poorly differentiated",Clinical_Diagnosis_PID,0
109975,,,null,"Sertoli-Leydig cl tum., p.d. w heterologous elements",Clinical_Diagnosis_PID,0
109976,,,null,Sezary syndrome,Clinical_Diagnosis_PID,0
109977,,,null,Signet ring cell carcinoma,Clinical_Diagnosis_PID,0
109978,,,null,Skin appendage carcinoma,Clinical_Diagnosis_PID,0
109979,,,null,"Small cell carcinoma, fusiform cell",Clinical_Diagnosis_PID,0
109980,,,null,"Small cell carcinoma, intermediate cell",Clinical_Diagnosis_PID,0
